order,symbol,locus_overlap,gene_coordinates,start,end,length,effective_length,logFC,pvalue,gen.fdr
239,AT1G04050,-,1:1045598-1049297,1045598,1049297,3700,2675,0.87576895221371,1.86483384655357e-16,1.3706454946600802e-15
240,AT1G04070,-,1:1050553-1051186,1050553,1051186,634,634,0.28834188013891,0.0592983254860113,0.0928508653937156
241,AT1G04080,-,1:1051312-1056827,1051312,1056827,5516,3025,0.0624848915892257,0.890371750572947,0.932512095737425
242,AT1G04100,-,1:1059506-1061191,1059506,1061191,1686,1254,-0.318953922838042,0.0001405943472901,0.0003529783166719
243,AT1G04110,-,1:1061457-1063784,1061457,1063784,2328,2328,-0.0762831064638851,0.316446869097396,0.401609991910742
244,AT1G04120,-,1:1064450-1071047,1064450,1071047,6598,5401,-0.104428494407564,0.203033305554676,0.27498660278145
245,AT1G04130,-,1:1073427-1075568,1073427,1075568,2142,1315,0.905362898696799,0.0819381237215013,0.124012652238803
246,AT1G04140,-,1:1075543-1080630,1075543,1080630,5088,3140,-1.0488317517219,1.87677887175215e-20,1.75892360085565e-19
247,AT1G04160,-,1:1086495-1096146,1086495,1096146,9652,4503,-0.290587285689333,0.0090420963345707,0.0169024930072131
248,AT1G04170,-,1:1096946-1099898,1096946,1099898,2953,1793,-1.4013787670876,1.4601136570613801e-51,5.65792924726477e-50
249,AT1G04180,-,1:1104623-1105988,1104623,1105988,1366,1266,-1.86235707355358,3.9425761179592104e-23,4.30069730940251e-22
250,AT1G04190,-,1:1106428-1108715,1106428,1108715,2288,1334,-1.60800927061543,1.7862600705268698e-79,2.09896863730392e-77
251,AT1G04200,-,1:1109482-1114107,1109482,1114107,4626,2625,0.972242089325685,4.4688764962635e-17,3.4398491305816004e-16
252,AT1G04210,-,1:1114405-1119739,1114405,1119739,5335,3986,0.337589272139431,0.0802219290565888,0.121673093281973
253,AT1G04220,-,1:1119699-1122526,1119699,1122526,2828,1784,-0.2045651629744,0.169933214189715,0.235358452416729
254,AT1G04230,-,1:1125518-1128168,1125518,1128168,2651,1376,-0.397596838859502,0.0003242419848475,0.0007742606676115
255,AT1G04240,-,1:1128188-1129551,1128188,1129551,1364,1178,-0.119207910013243,0.316116399956454,0.401245442099646
256,AT1G04250,-,1:1136258-1138613,1136258,1138613,2356,1087,1.51845073506316,1.66079599133009e-24,1.95401383872209e-23
257,AT1G04260,-,1:1140528-1141365,1140528,1141365,838,838,0.0774633723038388,0.42225750943731,0.512551543562345
258,AT1G04270,-,1:1141604-1143053,1141604,1143053,1450,800,-0.374925684568851,0.0043560588201187,0.0086312260463527
259,AT1G04280,-,1:1143436-1146654,1143436,1146654,3219,1925,-0.168209307809107,0.305249748649599,0.389528872494038
260,AT1G04290,-,1:1147523-1148533,1147523,1148533,1011,847,0.155760818279625,0.0484587657829563,0.0776997534783977
261,AT1G04295,-,1:1147781-1148435,1147781,1148435,655,552,1.21455544546378,3.20064009441862e-06,9.94362181944046e-06
262,AT1G04300,-,1:1148597-1154652,1148597,1154652,6056,3845,0.319567753217259,0.0028779490814815,0.0058684242335844
263,AT1G04310,-,1:1154764-1157711,1154764,1157711,2948,2470,0.372819761136474,0.0045709126052455,0.0090232390674098
264,AT1G04330,-,1:1161311-1161982,1161311,1161982,672,672,0.787271076363826,6.13559407321902e-07,2.06140860592443e-06
265,AT1G04340,-,1:1163097-1164851,1163097,1164851,1755,842,-0.647145844113824,5.21397986300604e-13,3.02319644399032e-12
266,AT1G04350,-,1:1165165-1166768,1165165,1166768,1604,1444,0.807999701232077,3.0945832850186494e-11,1.56978232977203e-10
267,AT1G04360,-,1:1167457-1168878,1167457,1168878,1422,1422,-0.68574407081747,4.23628823723437e-06,1.29445239322734e-05
268,AT1G04390,-,1:1179363-1183704,1179363,1183704,4342,2954,0.0048531507720562,0.947379353642992,0.977875414451315
269,AT1G04400,-,1:1185550-1188517,1185550,1188517,2968,2511,0.0689039063318651,0.363457285453255,0.451790838358672
270,AT1G04410,-,1:1189078-1191412,1189078,1191412,2335,1484,0.326295160034994,0.001024673743734,0.0022529716634492
271,AT1G04420,-,1:1191608-1193884,1191608,1193884,2277,1450,0.079092145660107,0.485433035257627,0.575152654345249
272,AT1G04425,-,1:1194187-1196889,1194187,1196889,2703,457,-0.734128008344526,0.0004981203395539,0.0011537053672853
273,AT1G04430,-,1:1198118-1201527,1198118,1201527,3410,2509,1.78562687510998,0.000575389269812,0.0013198266843748
274,AT1G04440,-,1:1202255-1205803,1202255,1205803,3549,2106,0.329040312175344,0.0007614494994223,0.0017100606515391
275,AT1G04480,-,1:1216095-1217467,1216095,1217467,1373,648,1.02428019246694,0.0025012550641602,0.0051483704568957
276,AT1G04510,-,1:1226575-1230827,1226575,1230827,4253,1987,0.33207673545278,0.267674590140824,0.348747118635406
277,AT1G04520,-,1:1231578-1234032,1231578,1234032,2455,1443,0.0514481419605356,0.759836199059992,0.824329480190459
278,AT1G04530,-,1:1234176-1236034,1234176,1236034,1859,1352,0.369295273897662,3.01518381965055e-05,8.30685603140409e-05
279,AT1G04540,-,1:1237256-1239061,1237256,1239061,1806,1806,0.398700532502116,3.62127930883816e-10,1.68460715730116e-09
280,AT1G04550,-,1:1240375-1242121,1240375,1242121,1747,1392,0.624387930440584,4.26426018202311e-08,1.62433841894627e-07
281,AT1G04555,-,1:1242558-1244244,1242558,1244244,1687,939,0.0711612182804737,0.504370228015757,0.592741970714048
282,AT1G04590,-,1:1258577-1261426,1258577,1261426,2850,1353,-0.948401380855193,8.96506143781683e-15,5.877306873393621e-14
283,AT1G04610,-,1:1279388-1281618,1279388,1281618,2231,1737,-0.199087923431642,0.134639468182437,0.192359858889967
284,AT1G04620,-,1:1282741-1286584,1282741,1286584,3844,1609,0.580180583244478,0.0002421197680337,0.0005880684999103
285,AT1G04625,AT1G04630,1:1287831-1289820,1287831,1289820,1990,774,-0.457061594521945,0.0803168681874553,0.121777294795287
286,AT1G04630,AT1G04625,1:1289734-1291112,1289734,1291112,1379,745,0.99239784190932,1.09393447603108e-13,6.64593831217049e-13
287,AT1G04635,-,1:1291314-1291995,1291314,1291995,682,682,-2.46455230777742,7.868169882202839e-70,6.26954686836815e-68
288,AT1G04640,-,1:1292080-1293357,1292080,1293357,1278,1278,-1.02146393075238,2.99191985332523e-22,3.09459520873739e-21
289,AT1G04650,-,1:1294893-1299002,1294893,1299002,4110,3093,0.798133635966749,0.397682780798617,0.487030244611288
290,AT1G04660,-,1:1300486-1301773,1300486,1301773,1288,1288,0.109932836038447,0.472529057550656,0.562370159133684
291,AT1G04680,-,1:1303529-1307884,1303529,1307884,4356,1923,0.807438174084768,5.62032296984503e-23,6.07374367043904e-22
292,AT1G04690,-,1:1313564-1315750,1313564,1315750,2187,1415,0.21585987595636,0.0167936220954464,0.0297958905000564
293,AT1G04710,-,1:1321904-1324782,1321904,1324782,2879,1595,-0.0022772364287815,1.0,1.0
294,AT1G04730,-,1:1325296-1331086,1325296,1331086,5791,2921,0.201617869784975,0.0526410022632661,0.0835327220529742
295,AT1G04750,-,1:1331466-1333567,1331466,1333567,2102,1192,0.0686663342082216,0.315834516499443,0.400969887399388
296,AT1G04760,-,1:1334760-1336070,1334760,1336070,1311,663,-0.130965600712313,0.241341966400344,0.319301286124763
297,AT1G04770,-,1:1336371-1337849,1336371,1337849,1479,1187,-0.200113367005593,0.0122499913132596,0.0223368040386935
298,AT1G04778,-,1:1339892-1340327,1339892,1340327,436,306,-2.11867180032291,1.73858162331236e-05,4.93102756162805e-05
299,AT1G04780,-,1:1340669-1343584,1340669,1343584,2916,2836,-0.276652898271139,0.0094889785440764,0.017670248309862
300,AT1G04790,-,1:1345036-1348451,1345036,1348451,3416,2287,-0.155145676134311,0.0454538906134035,0.0733823420111695
301,AT1G04800,-,1:1348452-1349286,1348452,1349286,835,835,0.15606145334904,0.0750919128839779,0.114717062009704
302,AT1G04810,-,1:1350180-1355442,1350180,1355442,5263,3311,0.749394177626104,1.3100478917018e-14,8.48355394396083e-14
303,AT1G04820,-,1:1356191-1358386,1356191,1358386,2196,1703,-0.167442691862788,0.095330598196224,0.141899133016203
304,AT1G04830,-,1:1358574-1362019,1358574,1362019,3446,1973,0.566717768130182,0.0025132387229954,0.0051713166497986
305,AT1G04850,-,1:1365118-1368844,1365118,1368844,3727,1573,1.35908201054796,1.82651946166877e-31,3.0250812065425898e-30
306,AT1G04860,-,1:1369054-1373101,1369054,1373101,4048,3418,0.0123335646108216,0.907618996555798,0.945839767985114
307,AT1G04870,-,1:1373234-1375762,1373234,1375762,2529,1567,0.15440255349234,0.0424254266766519,0.0690091403716733
308,AT1G04880,-,1:1375961-1379185,1375961,1379185,3225,1587,2.57496793218246,2.22336758118961e-09,9.68082610515156e-09
309,AT1G04900,-,1:1383841-1387895,1383841,1387895,4055,1734,2.28996037589909,5.21382129687661e-17,3.99339134479419e-16
310,AT1G04910,-,1:1387871-1391187,1387871,1391187,3317,1903,0.157321766122439,0.0366771850495961,0.0605880076190765
311,AT1G04930,-,1:1396291-1399053,1396291,1399053,2763,1409,-1.8117094171179,2.1101183219471e-44,6.12132136957343e-43
312,AT1G04940,AT1G04945,1:1399182-1400770,1399182,1400770,1589,1138,0.185364835766162,0.0355827844373511,0.0589665299627485
313,AT1G04945,AT1G04940,1:1399174-1403112,1399174,1403112,3939,2674,-1.06532162002743,6.2280805382675e-18,5.0670702573827504e-17
314,AT1G04950,-,1:1403085-1407501,1403085,1407501,4417,2333,0.29385842684969,0.0028964522538257,0.0059035604945141
315,AT1G04960,-,1:1407801-1410868,1407801,1410868,3068,1669,-0.488556679247656,7.01676067184812e-06,2.08570570979078e-05
316,AT1G04970,-,1:1411170-1413627,1411170,1413627,2458,1734,-1.32219331907226,0.0023595093403284,0.0048782461483895
317,AT1G04980,-,1:1413644-1416144,1413644,1416144,2501,1593,1.81513911227039,1.28755897410994e-43,3.5947097614022595e-42
318,AT1G04985,-,1:1416343-1418482,1416343,1418482,2140,993,-1.00101603568219,1.3656208924214601e-09,6.04677259449008e-09
319,AT1G04990,-,1:1419080-1421789,1419080,1421789,2710,1838,0.0792512496028871,0.669326167508117,0.745811404750672
320,AT1G05000,-,1:1425593-1428782,1425593,1428782,3190,1200,-0.536430568610278,0.173338667825978,0.239467646912502
321,AT1G05010,-,1:1431190-1432858,1431190,1432858,1669,1364,0.408232957648756,6.65259861119939e-10,3.0235531411389904e-09
322,AT1G05020,-,1:1435254-1437667,1435254,1437667,2414,2414,0.750599201314415,6.37748032182702e-08,2.39587817998868e-07
323,AT1G05030,-,1:1438152-1441417,1438152,1441417,3266,1779,-0.256221041212956,0.85551025667597,0.903235907048397
324,AT1G05055,-,1:1448718-1450887,1448718,1450887,2170,1496,0.176622925598271,0.008378676707071,0.0157610319736797
325,AT1G05060,-,1:1451030-1452872,1451030,1452872,1843,1001,-0.380138377269988,0.000207422955149,0.0005092587391294
326,AT1G05065,-,1:1454969-1455220,1454969,1455220,252,252,0.178204635566313,0.0503325753585029,0.080322725984697
327,AT1G05070,-,1:1457063-1458744,1457063,1458744,1682,877,0.259168696759799,0.372879138798359,0.461863639397581
328,AT1G05090,-,1:1463202-1465622,1463202,1465622,2421,2121,-0.300922197419182,0.0008818534190944,0.0019596038993305
329,AT1G05120,-,1:1471406-1476078,1471406,1476078,4673,2731,0.261398333500144,0.0021680422427449,0.0045105190809954
330,AT1G05135,-,1:1477500-1478821,1477500,1478821,1322,1322,0.0096687301470649,1.0,1.0
331,AT1G05140,-,1:1482548-1484056,1482548,1484056,1509,1509,-0.6096557467451,0.131249685996607,0.1881394124624
332,AT1G05150,-,1:1484067-1486960,1484067,1486960,2894,2894,0.843983549787363,4.21008051638654e-06,1.28771589567105e-05
333,AT1G05160,-,1:1487378-1490947,1487378,1490947,3570,2078,0.517933543693876,0.761874739233766,0.825645949603905
334,AT1G05170,-,1:1491111-1494248,1491111,1494248,3138,1890,0.298349866076718,0.0216686797740826,0.0376017112520438
335,AT1G05180,-,1:1498114-1501824,1498114,1501824,3711,2040,-0.993594327771061,8.28580372320712e-37,1.74811627187572e-35
336,AT1G05190,-,1:1502344-1503830,1502344,1503830,1487,935,0.005736741942006,0.975415223310119,1.0
337,AT1G05200,-,1:1504960-1509152,1504960,1509152,4193,3451,0.697355912983757,0.000709129290271,0.0016030310974275
338,AT1G05205,-,1:1509103-1510281,1509103,1510281,1179,557,0.0040632558582694,0.976003530118494,1.0
339,AT1G05210,-,1:1510404-1511683,1510404,1511683,1280,770,-0.375589451021131,0.0007461910181351,0.0016794499263786
340,AT1G05220,-,1:1511907-1513573,1511907,1513573,1667,979,-0.70097085561896,2.18551117798231e-10,1.03695886865371e-09
341,AT1G05230,-,1:1512896-1518805,1512896,1518805,5910,2993,-0.144135585604966,0.071836726969197,0.110197527299852
342,AT1G05260,-,1:1529767-1531439,1529767,1531439,1673,1209,0.449315947230958,6.06455807975564e-06,1.8148708141319e-05
343,AT1G05270,-,1:1531641-1534410,1531641,1534410,2770,1386,3.48357003155193,8.48821168915612e-56,3.9695752700471704e-54
344,AT1G05300,-,1:1545106-1547849,1545106,1547849,2744,1999,0.597566407440114,1.3884135853017901e-10,6.690185991360771e-10
345,AT1G05310,-,1:1550543-1552517,1550543,1552517,1975,1337,-0.675232484878699,2.4156423762174e-18,2.01115768416378e-17
346,AT1G05320,-,1:1553603-1557733,1553603,1557733,4131,2704,0.0,1.0,1.0
347,AT1G05340,-,1:1558844-1559903,1558844,1559903,1060,711,0.169875089723141,0.0201433964803653,0.0351983340286552
348,AT1G05350,-,1:1560678-1564123,1560678,1564123,3446,1627,-0.807293344360247,2.23035420847296e-28,3.11812923452628e-27
349,AT1G05360,-,1:1564598-1567465,1564598,1567465,2868,1656,0.66184760682131,1.01462183831646e-16,7.60188420104257e-16
350,AT1G05380,-,1:1576863-1582614,1576863,1582614,5752,4136,1.27275770929243,1.1411180984696399e-36,2.39932034158407e-35
351,AT1G05385,-,1:1582671-1583718,1582671,1583718,1048,746,-0.496578264917111,0.0385437846283915,0.0633445963893703
352,AT1G05410,-,1:1585371-1587778,1585371,1587778,2408,1742,-0.0220664779020117,0.84199976754822,0.892301318228082
353,AT1G05420,-,1:1590073-1590753,1590073,1590753,681,681,-0.0948748655750172,0.452755428039286,0.542558399081997
354,AT1G05430,-,1:1594057-1595818,1594057,1595818,1762,1067,0.0701988604312933,0.465532306664225,0.55543170782906
355,AT1G05460,-,1:1601148-1605027,1601148,1605027,3880,3375,-0.194830411924974,0.0214427191714937,0.0372409283571518
356,AT1G05470,-,1:1607357-1611703,1607357,1611703,4347,2696,2.53222830393922,1.47106123193257e-96,3.3306979063488e-94
357,AT1G05500,-,1:1624955-1629224,1624955,1629224,4270,2110,0.0069589795372625,0.952086971352145,0.981861173700157
358,AT1G05520,-,1:1630900-1635711,1630900,1635711,4812,2586,-0.0207359111119767,0.88713022178979,0.929799011953779
359,AT1G05540,-,1:1639286-1640811,1639286,1640811,1526,1270,0.0,1.0,1.0
360,AT1G05560,-,1:1645498-1647147,1645498,1647147,1650,1650,0.893594049876715,7.40385267101645e-17,5.606032980835701e-16
361,AT1G05562,-,1:1645875-1647162,1645875,1647162,1288,1288,0.383275724573897,0.195690446047512,0.266323766406547
362,AT1G05570,-,1:1647706-1659437,1647706,1659437,11732,6231,1.43804214148721,1.8330096418453102e-09,8.04911471393094e-09
363,AT1G05575,-,1:1661691-1662187,1661691,1662187,497,497,-0.945665446878724,8.60645178478744e-37,1.81370469734805e-35
364,AT1G05590,-,1:1669350-1671876,1669350,1671876,2527,2131,0.335735770694088,0.0003715128097293,0.0008781039879611
365,AT1G05600,-,1:1671936-1673856,1671936,1673856,1921,1801,-0.509413119702918,0.345314950865927,0.432453111485788
366,AT1G05620,-,1:1679158-1681710,1679158,1681710,2553,1301,-0.292692409986451,0.0023152599152386,0.0047937008571785
367,AT1G05630,-,1:1682318-1687363,1682318,1687363,5046,3888,0.0395572254649203,0.740959247444299,0.808085358522215
368,AT1G05640,-,1:1687436-1689501,1687436,1689501,2066,1884,-0.0724578251837727,0.401785882370549,0.491227533133416
369,AT1G05670,-,1:1697587-1701025,1697587,1701025,3439,3333,0.477463769253143,0.11337524578251,0.165416488267039
370,AT1G05675,-,1:1701116-1702749,1701116,1702749,1634,1493,0.851349109241286,3.71726385686281e-10,1.72752742844843e-09
371,AT1G05680,-,1:1703092-1704691,1703092,1704691,1600,1518,0.827499648979371,1.73023443379183e-08,6.86987435795107e-08
372,AT1G05690,-,1:1707011-1709347,1707011,1709347,2337,1660,0.638522266216582,0.0011163642409479,0.0024401246170754
373,AT1G05710,-,1:1714950-1717276,1714950,1717276,2327,1443,1.15777964244779,8.310869784648091e-09,3.41446356321701e-08
374,AT1G05720,-,1:1717447-1718909,1717447,1718909,1463,782,0.403896888030976,2.6977514798956e-06,8.44485819857388e-06
375,AT1G05730,-,1:1718555-1720303,1718555,1720303,1749,1146,1.29422851931001,6.27992590265471e-35,1.21451150321549e-33
376,AT1G05750,-,1:1721509-1724734,1721509,1724734,3226,3226,-0.412245991324743,0.0070027587161003,0.0133854852592525
377,AT1G05760,-,1:1723734-1724486,1723734,1724486,753,634,1.41593272773708,5.05817347213734e-16,3.61053628157254e-15
378,AT1G05770,-,1:1725388-1726283,1725388,1726283,896,747,1.18218781195136,0.175373543318691,0.241918805650853
379,AT1G05780,-,1:1726608-1728404,1726608,1728404,1797,698,-0.0885396477786531,0.675078202668896,0.750958772363734
380,AT1G05785,-,1:1730249-1732626,1730249,1732626,2378,771,-2.12802641359181,1.4440781686774598e-30,2.29544137668371e-29
381,AT1G05790,-,1:1732871-1737489,1732871,1737489,4619,2477,-0.127883439373164,0.165137211146862,0.229383320526159
382,AT1G05805,-,1:1744773-1747693,1744773,1747693,2921,1425,0.397799958485845,0.013222413641326,0.0239383063544474
383,AT1G05810,-,1:1748314-1749460,1748314,1749460,1147,896,-0.512351340072059,3.76124423101995e-14,2.36075931011211e-13
384,AT1G05820,-,1:1749682-1753990,1749682,1753990,4309,2041,-0.015300345463708,0.849158631777427,0.898471485586124
385,AT1G05830,-,1:1754244-1761817,1754244,1761817,7574,3807,0.410281875924938,0.0015492982418712,0.0033001099134108
386,AT1G05835,-,1:1762224-1762814,1762224,1762814,591,520,0.177837960188149,0.312585272911171,0.39745353657373
387,AT1G05840,-,1:1762734-1766281,1762734,1766281,3548,1698,0.271287837340261,0.0637952552582487,0.0991563590728042
388,AT1G05850,-,1:1766503-1768695,1766503,1768695,2193,1478,-0.302296246111298,2.18219283690074e-05,6.12187854486237e-05
389,AT1G05860,-,1:1769014-1771115,1769014,1771115,2102,1176,-0.193504454195762,0.303562893906798,0.387936996714869
390,AT1G05870,-,1:1771457-1773293,1771457,1773293,1837,1490,1.81453221826384,4.63513661064439e-142,4.78088590629021e-139
391,AT1G05890,-,1:1779256-1784529,1779256,1784529,5274,2523,0.323519673018098,0.111024333909932,0.162279781402283
392,AT1G05900,-,1:1786856-1789676,1786856,1789676,2821,1511,0.884487970970285,4.351105059779e-09,1.83847556986474e-08
393,AT1G05910,-,1:1790224-1796647,1790224,1796647,6424,3942,0.583971462167938,0.0033415716772264,0.0067434369303681
394,AT1G05940,-,1:1801162-1803984,1801162,1803984,2823,1955,-0.212369867198469,0.0114960336326584,0.0210946195319169
395,AT1G05950,-,1:1804401-1807471,1804401,1807471,3071,2056,0.550470230588731,0.0163125125293585,0.0290260789361769
396,AT1G05960,-,1:1807973-1815474,1807973,1815474,7502,3694,0.761182861138953,1.9525438430373001e-10,9.30465323147599e-10
